FlyHeight6,FlyHeight7,FlyHeight8,FlyHeight9,FlyHeight10,FlyHeight11,FlyHeight12,class
3360,3057,14354,12059,6803,5899,11644,0
3341,3061,14139,11905,6763,5864,11670,0
3356,3064,14302,11832,6739,5879,11437,0
3363,3058,14224,11898,6778,5842,11639,0
3353,3057,14242,11901,6742,5897,11671,0
3361,3054,14206,11913,6788,5872,11490,0
3355,3061,14237,11890,6849,5864,11739,0
3358,3051,14231,11896,6802,5857,11389,0
3359,3067,14164,11979,6778,5842,11333,0
3361,3049,14206,11966,6826,5878,11696,0
3366,3048,14172,11881,6758,5814,11599,0
3359,3061,14190,11886,6858,5880,11497,0
3357,3068,14202,11953,6737,5847,11690,0
3360,3043,14349,11936,6880,5878,11569,0
3359,3055,14295,11901,6822,5871,11802,0
3369,3064,14330,11892,6826,5862,11582,0
3353,3043,14296,11904,6774,5842,11505,0
3375,3061,14241,11808,26214,5814,26214,0
3355,3063,14337,11825,6790,5850,11599,0
3369,3050,14275,11857,6825,5846,11566,0
3375,3064,14289,11869,6808,5844,11417,0
3346,3047,14256,11921,6792,5859,11572,0
3390,3066,14463,11941,6902,5921,11573,0
3380,3062,14449,12037,6881,5941,11619,0
3376,3070,14397,11999,6866,5943,11686,0
3376,3054,14472,12091,6934,5938,11686,0
3383,3067,14512,12075,6935,5924,11798,0
3367,3065,14465,12030,6935,5962,11736,0
3387,3059,14511,12066,6955,5942,11597,0
3369,3056,14511,12080,6927,5957,11636,0
3383,3067,14431,12005,6939,5962,11504,0
3382,3063,14493,12090,6952,5980,11636,0
3378,3065,14557,12070,6931,5973,11684,0
3379,3060,14440,12009,6935,5952,11713,0
3387,3065,14386,11991,6874,5942,11718,0
3383,3062,14391,12059,6906,5877,11693,0
3379,3060,14507,12027,6919,5957,11592,0
3369,3063,14429,11996,6902,5944,11559,0
3372,3065,14377,12040,6914,5952,11532,0
3379,3050,14447,12000,6874,5954,11684,0
3388,3060,14543,12128,6942,6023,11717,0
3369,3077,14594,12097,6916,5989,11787,0
3389,3070,14560,12117,6956,6007,11664,0
3384,3071,14478,12131,6920,5953,11672,0
3381,3067,14532,12044,6907,6018,11629,0
3380,3064,14473,12033,6938,5962,11614,0
3378,3068,14497,12082,6921,5986,11712,0
3400,3074,14517,12074,6952,5952,11631,0
3385,3060,14609,12110,6950,5958,11736,0
3371,3070,14479,12006,6887,5965,11660,0
3391,3075,14450,12085,6906,5961,11640,0
3380,3062,14347,12024,6934,5978,11570,0
3361,3070,14570,12103,6929,5991,11608,0
3366,3047,14455,11899,6917,5981,11645,0
3382,3064,14570,12164,6941,5987,11575,0
3385,3063,14547,12117,6892,5945,11744,0
3379,3067,14618,12101,6887,5952,11736,0
3386,3067,14484,12122,6894,5963,11843,0
3378,3069,14545,12095,6872,5966,11598,0
3373,3064,14626,12066,6908,5955,11595,0
3370,3073,14545,12095,6890,5945,11761,0
3395,3072,14597,12138,6935,5918,11749,0
3374,3052,14453,12086,6910,5902,11765,0
3373,3070,14506,12120,6918,5993,11618,0
3389,3063,14491,12031,6937,5951,11621,0
3371,3068,14509,12046,6880,5967,11672,0
3382,3065,14496,12059,6905,5951,11652,0
3385,3061,14527,12157,6915,5945,11770,0
3393,3076,14511,12004,6946,5990,11692,0
3365,3059,14371,12026,6870,5935,11584,0
3359,3065,14373,12005,6848,5957,11633,0
3372,3055,14537,11973,6874,5936,11597,0
3378,3059,14511,12079,6951,5956,11870,0
3383,3068,14418,12022,6872,5879,11634,0
3377,3052,14462,11926,6864,5930,11708,0
3371,3056,14405,12071,6863,5926,11694,0
3382,3063,14563,12028,6971,5922,11802,0
3383,3073,14388,12012,6862,5921,11567,0
3373,3062,14395,12057,6879,5972,11676,0
3392,3069,14497,12017,6923,5962,11687,0
3369,3060,14396,12047,6860,5939,11617,0
3371,3060,14517,11966,6890,5933,11664,0
3372,3070,14366,12017,6844,5960,11625,0
3375,3051,14534,12054,6872,5912,11614,0
3375,3066,14482,11986,6854,5939,11613,0
3374,3048,14413,11992,6874,5940,11568,0
3374,3064,14435,12109,6922,5955,11774,0
3386,3060,14615,12057,6871,5931,11660,0
3373,3058,14433,12065,6898,5962,11681,0
3357,3060,14407,12089,6864,5922,11634,0
3373,3064,14497,12030,6914,5911,11679,0
3357,3054,14427,11979,6796,5943,11751,0
3351,3069,14434,12036,6877,5925,11571,0
3380,3058,14374,12020,6870,5924,11757,0
3357,3058,14468,11997,6871,5902,11539,0
3364,3055,14453,12028,6869,5928,11576,0
3366,3063,14453,11980,6854,5918,11457,0
3358,3056,14370,12097,6848,5943,11742,0
3373,3065,14389,12018,6838,5938,11592,0
3358,3062,14335,12105,6854,5937,11748,0
3382,3054,14431,12098,6898,5941,11745,0
3347,3059,14295,11929,6800,5890,11706,0
3364,3045,14425,12005,6848,5855,11558,0
3372,3057,14364,11948,6828,5865,11360,0
3361,3061,14387,11927,6791,5901,11530,0
3355,3055,14290,11918,6749,5905,11530,0
3376,3056,14441,12061,6816,5913,11948,0
3376,3053,14403,12035,6864,5927,11746,0
3374,3055,14484,12099,6851,5931,11833,0
3391,3064,14456,12041,6865,5977,11615,0
3390,3059,14520,12046,6903,5912,11741,0
3366,3051,14577,12113,6895,5952,11676,0
3395,3054,14528,12066,6934,5938,11572,0
3368,3058,14445,12072,6841,5964,11553,0
3361,3064,14467,11936,6854,5905,11524,0
3376,3053,14305,11887,6838,5942,11576,0
3366,3059,14397,11979,6830,5924,11498,0
3363,3057,14396,12056,6837,5936,11727,0
3380,3074,14571,12034,6883,5953,11593,0
3373,3054,14465,12001,6842,5910,11657,0
3390,3060,14461,12006,6840,5895,11657,0
3383,3061,14437,11957,6848,5934,11583,0
3400,3060,14392,12087,6906,5957,11640,0
3373,3060,14478,11929,6814,5985,11631,0
3401,3069,14511,12064,6877,5948,11612,0
3382,3062,14538,12092,6877,5910,11674,0
3370,3068,14621,12048,6861,5958,11672,0
3388,3060,14507,12067,6898,5921,11755,0
3367,3067,14585,12056,6857,5978,11558,0
3384,3061,14642,12037,6845,5937,11719,0
3370,3055,14410,12008,6796,5911,11740,0
3382,3041,14460,12022,6864,5910,11682,0
3374,3060,14334,11987,6864,5892,11582,0
3374,3046,14463,12078,6866,5933,11491,0
3384,3062,14554,11978,6875,5979,11690,0
3361,3063,14540,12009,6832,5895,11691,0
3365,3060,14463,11983,6855,5940,11671,0
3382,3053,14396,11970,6848,5936,11638,0
3377,3063,14460,11932,6815,5938,11645,0
3364,3058,14464,11987,6775,5942,11689,0
3373,3056,14487,11979,6853,5973,11708,0
3371,3059,14413,11952,6808,5877,11523,0
3370,3049,14472,12016,6820,5918,11496,0
3392,3055,14517,12000,6826,5974,11682,0
3383,3062,14446,11972,6816,5915,11734,0
3368,3052,14399,11965,6839,5875,11553,0
3377,3063,14284,11873,6765,5900,11423,0
3354,3061,14306,11993,6737,5875,11606,0
3363,3052,14287,11991,6732,5901,11556,0
3349,3053,14211,11848,6801,5844,11503,0
3357,3055,14345,11902,6740,5907,11618,0
3363,3062,14185,11983,6804,5896,11481,0
3364,3063,14375,11936,6814,5938,11523,0
3028,2875,13465,11198,5822,5371,10673,0
3142,2978,13776,11364,6136,5608,11097,0
3140,2987,13706,11448,6123,5613,11113,0
3126,2994,13592,11467,6090,5596,11174,0
3130,2989,13687,11355,6178,5590,11124,0
3111,2974,13764,11347,6180,5627,11262,0
3112,2980,13687,11332,6092,5603,10983,0
3121,2987,13750,11400,6137,5580,11184,0
3112,2984,13741,11447,6153,5639,11156,0
3132,2993,13860,11376,6210,5624,11306,0
3106,2988,13590,11414,6157,5620,11302,0
3138,2984,13746,11503,6158,5618,11117,0
3143,2994,13855,11441,6161,5629,11207,0
3109,2993,13822,11398,6118,5593,10998,0
3147,2980,13901,11483,6125,5599,11121,0
3134,2998,13879,11536,6202,5620,11104,0
3132,2990,13933,11533,6165,5632,11079,0
3117,2990,13794,11499,6177,5619,11198,0
3125,2979,13782,11441,6121,5570,11203,0
3135,2984,13771,11445,6202,5619,11093,0
3115,2992,13910,11483,6232,5645,11164,0
3118,2990,13979,11443,6229,5678,11296,0
3122,2996,13927,11436,6260,5623,11243,0
3140,2997,13799,11451,6203,5672,11232,0
3137,3001,13846,11479,6211,5659,11242,0
3135,2995,13846,11527,6208,5603,11240,0
3132,2986,13685,11498,6208,5647,11071,0
3132,3002,13747,11396,6216,5641,11146,0
3151,2997,13820,11467,6193,5618,11211,0
3136,3002,13975,11512,6229,5647,11174,0
3147,2998,13948,11507,6176,5664,11223,0
3138,2997,13918,11587,6175,5671,11164,0
3146,3001,13895,11415,6166,5642,11121,0
3113,2999,13814,11418,6164,5596,11278,0
3140,2991,13842,11445,6232,5650,11176,0
3136,2986,13946,11524,6208,5660,11340,0
3135,2994,13875,11444,6167,5631,11141,0
3147,2996,13737,11430,6217,5602,11128,0
3156,3005,13930,11522,6194,5631,11074,0
3137,2992,13916,11487,6222,5684,11214,0
3136,2998,13921,11542,6227,5660,11248,0
3134,2990,13958,11402,6196,5674,11090,0
3146,2997,13983,11431,6222,5666,11240,0
3138,2993,14006,11493,6185,5661,11128,0
3117,2973,13726,11385,6174,5598,11099,0
3145,2997,13938,11549,6227,5655,11197,0
3130,2998,13797,11443,6128,5621,11199,0
3139,2986,13938,11543,6216,5672,11248,0
3121,2982,13720,11440,6144,5582,11290,0
3133,2992,13816,11493,6152,5613,11090,0
3127,2997,13880,11304,6175,5634,11087,0
3144,2994,13735,11487,6189,5647,11124,0
3135,3002,13961,11543,6207,5643,11130,0
3122,2986,13722,11480,6197,5639,11142,0
3135,2983,13813,11397,6183,5632,10992,0
3120,2995,13778,11450,6211,5634,11321,0
3142,2982,13897,11498,6188,5598,11161,0
3139,2992,13762,11461,6221,5639,11016,0
3146,2993,13756,11448,6186,5618,11125,0
3144,2998,13690,11583,6265,5675,11265,0
3128,3000,13905,11517,6180,5648,11213,0
3148,3002,13918,11472,6244,5681,11055,0
3142,2992,13774,11426,6257,5627,11188,0
3129,3005,13842,11507,6169,5610,11181,0
3109,2995,13660,11464,6211,5615,11313,0
3126,3011,13816,11426,6225,5627,11268,0
3133,2998,13915,11566,6224,5673,11232,0
3153,3002,13889,11518,6227,5674,11267,0
3138,2995,13865,11570,6211,5646,10946,0
3133,2996,13980,11390,6155,5646,11188,0
3145,2992,13766,11471,6212,5642,11178,0
3120,3000,13812,11454,6240,5634,11147,0
3129,2994,13798,11447,6195,5633,11009,0
3126,3003,13763,11467,6227,5657,11283,0
3147,2985,13838,11361,6136,5603,11104,0
3135,2984,13852,11445,6232,5639,11081,0
3149,2982,13869,11429,6190,5645,11034,0
3144,2988,13821,11444,6212,5647,11286,0
3154,3004,13768,11389,6229,5685,11170,0
3140,2999,13835,11509,6267,5677,11231,0
3147,3001,13886,11459,6214,5680,11178,0
3123,2978,13806,11533,6173,5633,11299,0
3146,2997,13914,11499,6223,5666,11235,0
3128,2992,14027,11494,6212,5644,11338,0
3131,3000,13838,11622,6237,5683,11138,0
3120,2992,13678,11558,6177,5681,11188,0
3132,2998,13894,11580,6152,5652,11179,0
3137,2994,13833,11424,6171,5647,11139,0
3149,2999,13819,11521,6198,5652,11193,0
3124,2989,13910,11516,6230,5689,11195,0
3135,2979,13772,11414,6106,5620,11115,0
3134,2996,13791,11416,6149,5639,11190,0
3128,3002,13774,11476,6190,5609,11220,0
3130,2990,13836,11394,6164,5653,11141,0
3134,2999,13784,11499,6156,5663,10986,0
3136,2998,13900,11485,6122,5654,11023,0
3141,2999,13929,11411,6155,5640,11329,0
3143,2989,13964,11468,6227,5641,11212,0
3124,2986,13730,11471,6187,5652,11261,0
3132,2989,13989,11491,6162,5670,11114,0
3136,2985,13798,11444,6181,5638,11143,0
3122,2996,13873,11371,6210,5635,11144,0
3124,2997,13755,11455,6214,5607,11267,0
3134,2987,13781,11374,6165,5677,11122,0
3122,2984,13778,11398,6128,5598,10995,0
3118,2993,13867,11379,6204,5640,11135,0
3135,2991,13775,11517,6238,5677,11138,0
3136,2994,13861,11443,6130,5611,11017,0
3132,2987,13828,11432,6186,5686,11111,0
3128,2987,13748,11421,6160,5659,11055,0
3130,2987,13684,11473,6137,5621,11113,0
3121,2996,13698,11506,6191,5626,11191,0
3132,2997,13815,11487,6181,5668,11222,0
3136,2988,13763,11481,6232,5644,11281,0
3135,2995,13926,11485,6220,5677,11299,0
3133,2985,13783,11521,6217,5650,11162,0
3139,2988,13749,11474,6177,5633,11141,0
3141,3002,13810,11441,6203,5608,11159,0
3124,2987,13816,11338,6156,5638,11186,0
3127,2989,13733,11412,6192,5640,11098,0
3128,3001,13764,11487,6122,5657,11068,0
3141,2987,13762,11422,6163,5628,11366,0
3109,2982,13706,11287,6137,5592,11195,0
3124,2974,13912,11394,6129,5617,11094,0
3114,2991,13705,11456,6154,5608,11305,0
3135,2995,13799,11476,6138,5622,11243,0
3136,2999,13734,11435,6162,5649,11097,0
3121,2988,13716,11498,6217,5628,11231,0
3133,3007,13743,11484,6211,5673,11046,0
3137,2993,13900,11416,6167,5641,11234,0
3133,2985,13853,11522,6200,5630,11155,0
3127,2989,13872,11533,6202,5657,11200,0
3119,2985,13732,11354,6107,5597,11183,0
3116,2992,13751,11404,6157,5621,11001,0
3136,2992,13841,11535,6129,5640,11228,0
3134,2987,13930,11410,6166,5671,11136,0
3134,3003,13989,11422,6173,5664,11152,0
3126,3008,13801,11342,6165,5630,11088,0
3119,2992,13787,11435,6159,5644,11112,0
3140,2999,13885,11512,6209,5667,11143,0
3112,2983,13714,11446,6192,5660,11026,0
3124,2974,13829,11529,6211,5647,11156,0
3143,2995,13933,11546,6212,5659,11241,0
3150,2997,13988,11456,6201,5666,11151,0
3132,2979,13876,11520,6203,5667,11023,0
3121,2997,13885,11529,6246,5660,11246,0
3121,2998,13777,11449,6128,5666,11138,0
3121,2977,13853,11436,6121,5642,11140,0
3131,2992,13787,11472,6140,5642,11080,0
3140,2989,13834,11514,6165,5630,11137,0
3131,3005,13975,11418,6106,5612,11326,0
3126,2993,13736,11440,6209,5661,11206,0
3128,2988,13750,11407,6190,5625,11142,0
3127,3003,13757,11472,6205,5648,11126,0
3146,2995,13798,11412,6197,5585,11168,0
3129,2988,13805,11555,6196,5669,11283,0
3133,2989,13749,11403,6136,5646,11126,0
3131,2993,13798,11435,6239,5646,11182,0
3145,3002,13647,11526,6177,5634,11149,0
3131,3002,13891,11486,6191,5630,11120,0
3125,2993,13721,11354,6225,5642,11300,0
3146,2995,14009,11432,6135,5643,11230,0
3131,2988,13886,11507,6181,5632,11192,0
3110,2990,13697,11486,6251,5634,11112,0
3123,2992,13775,11448,6168,5631,11095,0
3156,2995,13710,11513,6159,5656,10949,0
3144,2994,13984,11488,6244,5682,11230,0
3151,3004,14013,11592,6250,5652,11215,0
3139,2995,13704,11364,6169,5620,11031,0
3145,2985,13836,11467,6227,5660,11235,0
3123,2991,13797,11439,6179,5640,11105,0
3131,3006,13843,11498,6221,5643,11250,0
3141,3004,13821,11529,6221,5690,11203,0
3124,2995,13833,11544,6189,5682,11097,0
3134,3000,13901,11569,6179,5671,11053,0
3129,3004,13813,11493,6211,5663,11244,0
3124,3003,13857,11574,6231,5668,11199,0
3139,3012,13944,11549,6249,5633,11130,0
3127,3004,13775,11473,6229,5646,11240,0
3136,3010,13877,11525,6221,5678,11183,0
3137,2990,13625,11432,6198,5657,11305,0
3142,3005,13922,11490,6242,5671,11219,0
3132,2989,13773,11517,6208,5663,11240,0
3158,3000,13892,11541,6240,5661,11280,0
3138,2996,13976,11512,6176,5661,11056,0
3124,2995,13700,11410,6152,5626,11244,0
3127,2994,13785,11483,6187,5670,11213,0
3126,2977,13697,11502,6213,5611,11153,0
3130,2997,13752,11452,6208,5641,11099,0
3130,2996,13698,11519,6181,5677,11191,0
3134,3009,13769,11540,6153,5663,11274,0
3143,2997,13668,11502,6213,5674,11313,0
3134,3014,13862,11590,6276,5708,11212,0
3133,2999,13838,11500,6127,5660,11120,0
3153,2992,13932,11439,6197,5680,11211,0
3118,2989,13732,11405,6179,5608,11144,0
3133,2981,13770,11473,6144,5628,11233,0
3131,2983,13910,11487,6172,5647,11160,0
3126,2994,13989,11516,6188,5620,11160,0
3103,2976,13653,11406,6179,5599,11269,0
3128,2995,13774,11393,6191,5667,11071,0
3151,2990,13685,11426,6190,5639,11152,0
3120,2993,13698,11425,6152,5614,11182,0
3110,2995,13744,11515,6158,5634,11100,0
3142,2987,13833,11471,6182,5606,11203,0
3145,2986,13712,11426,6166,5604,11168,0
3129,2988,13773,11523,6181,5640,11259,0
3135,2993,13928,11527,6248,5669,11170,0
3128,2989,13954,11480,6170,5646,11190,0
3129,3007,13875,11502,6221,5647,11258,0
3151,2981,13655,11486,6137,5623,11185,0
3123,2989,13766,11379,6161,5596,10955,0
3135,3001,13924,11485,6180,5658,11159,0
3126,2996,13779,11518,6149,5634,11015,0
3120,2981,13840,11492,6171,5631,11237,0
3129,2993,13728,11430,6213,5642,11115,0
3135,2991,13707,11499,6229,5616,11371,0
3122,2982,13770,11506,6159,5615,11131,0
3136,2985,13821,11484,6171,5679,11179,0
3134,2991,13808,11504,6185,5604,11125,0
3130,2991,13697,11381,6202,5640,11281,0
3132,2986,13721,11454,6155,5623,11206,0
3116,2995,13808,11386,6148,5649,11224,0
3145,2987,13909,11373,6193,5628,11157,0
3116,2975,13715,11428,6179,5631,11077,0
3145,2981,13996,11399,6211,5663,11154,0
3115,2984,13595,11475,6220,5669,11110,0
3122,2982,13853,11437,6247,5664,11176,0
3140,2991,13851,11496,6194,5666,11244,0
3137,2988,13895,11458,6178,5661,11131,0
3124,2993,13831,11461,6169,5664,11289,0
3137,2995,13851,11466,6231,5645,11134,0
3144,2995,13804,11450,6199,5638,11235,0
3136,2984,13842,11483,6158,5641,11198,0
3140,2992,13844,11472,6199,5646,11247,0
3130,2996,13848,11410,6170,5630,11144,0
3133,2986,13780,11381,6193,5622,11147,0
3134,2987,13826,11487,6194,5637,11129,0
3148,2990,13897,11493,6194,5648,11312,0
3124,2987,13974,11470,6195,5664,11211,0
3140,3005,13628,11503,6208,5651,11294,0
3133,2990,13730,11525,6157,5636,11105,0
3120,3004,13918,11438,6165,5623,11326,0
3149,2997,13875,11510,6186,5646,11200,0
3139,2988,13785,11427,6135,5609,11252,0
3139,2993,13933,11478,6139,5653,11055,0
3114,2991,13781,11429,6140,5596,11255,0
3123,2980,13809,11403,6122,5605,11291,0
3123,2996,13872,11488,6180,5589,11362,0
3116,2986,13662,11415,6169,5619,11224,0
3145,2988,13801,11509,6172,5624,11074,0
3140,3001,13740,11487,6171,5619,11117,0
3141,2992,13725,11462,6171,5593,11272,0
3145,2985,13840,11405,6167,5615,11087,0
3141,2998,13953,11495,6194,5648,11337,0
3134,2989,13739,11362,6157,5627,11116,0
3121,2991,13585,11423,6138,5600,11081,0
3118,2987,13711,11359,6178,5603,11174,0
3110,2991,13777,11455,6165,5600,11159,0
3138,2992,13820,11382,6155,5586,11129,0
3134,2996,13831,11499,6210,5640,11313,0
3122,2995,13798,11494,6141,5590,11234,0
3124,2996,13872,11476,6124,5652,11062,0
3118,2986,13710,11450,6177,5624,11125,0
3121,2985,13754,11474,6136,5628,11268,0
3129,2993,13730,11483,6104,5602,11257,0
3115,2995,13857,11426,6156,5618,11050,0
3120,2986,13794,11487,6128,5610,11023,0
3110,2998,13894,11418,6131,5622,11036,0
3103,2972,13618,11433,6144,5638,11100,0
3119,2986,13679,11423,6141,5606,11167,0
3151,2993,13891,11479,6232,5669,11259,0
3139,2986,13662,11466,6130,5603,11231,0
3139,2996,13828,11463,6222,5610,11167,0
3137,2992,13889,11500,6185,5630,11208,0
3145,3007,13770,11551,6238,5671,11289,0
3126,2983,13792,11486,6247,5675,11115,0
3134,2989,13722,11483,6172,5662,11194,0
3125,2998,13859,11530,6204,5665,11284,0
3145,2994,14052,11531,6223,5654,11307,0
3138,2995,13844,11484,6209,5659,11145,0
3127,2987,13759,11469,6154,5637,11187,0
3147,2990,13870,11492,6219,5662,11226,0
3109,2995,13683,11510,6214,5654,11089,0
3130,2999,13754,11447,6159,5637,11001,0
3123,2979,13586,11480,6170,5619,11198,0
3131,2997,13637,11494,6192,5651,11207,0
3114,2996,13760,11525,6190,5619,11055,0
3106,2987,13687,11471,6127,5643,11040,0
3125,2986,13604,11498,6151,5621,11174,0
3132,2989,13676,11473,6176,5638,11127,0
3120,3000,13786,11474,6151,5645,11106,0
3199,2972,13544,11909,6732,5802,11264,0
3184,2967,13606,11818,6700,5794,11145,0
3182,2953,13458,11803,6689,5781,10959,0
3189,2960,13598,11808,6721,5746,11068,0
3165,2973,13527,11783,6639,5765,11254,0
3176,2978,13474,11764,6655,5766,11169,0
3179,2968,13479,11749,6674,5781,10980,0
3182,2962,13405,11612,6648,5743,11037,0
3184,2973,13413,11715,6664,5774,10964,0
3200,2969,13528,11740,6730,5769,11216,0
3182,2967,13659,11782,6705,5801,11063,0
3177,2975,13709,11778,6668,5761,11303,0
3197,2973,13676,11763,6656,5779,11106,0
3210,2974,13633,11797,6713,5849,11065,0
3190,2974,13574,11789,6715,5794,11384,0
3182,2966,13567,11821,6680,5824,11173,0
3180,2967,13519,11761,6694,5766,11114,0
3172,2966,13504,11760,6633,5769,11159,0
3190,2964,13622,11824,6715,5777,11056,0
3221,2958,13544,11865,6709,5769,11089,0
3205,2967,13606,11850,6756,5820,11089,0
3181,2963,13516,11880,6742,5823,11066,0
3204,2963,13568,11835,6774,5792,11204,0
3187,2980,13546,11883,6748,5822,11085,0
3205,2976,13426,11883,6709,5787,11045,0
3188,2968,13604,11919,6732,5829,11032,0
3183,2963,13605,11894,6743,5791,11089,0
3196,2974,13453,11784,6680,5758,11034,0
3201,2979,13529,11850,6730,5786,11172,0
3198,2976,13710,11845,6781,5818,11285,0
3198,2974,13650,11882,6705,5823,11079,0
3190,2971,13596,11893,6792,5845,11199,0
3204,2980,13616,11901,6766,5815,11213,0
3194,2969,13496,11807,6698,5817,11197,0
3218,2976,13520,11891,6756,5828,11276,0
3204,2968,13536,11800,6730,5791,11117,0
3198,2960,13545,11828,6659,5755,11090,0
3200,2979,13575,11904,6709,5841,11173,0
3204,2966,13588,11889,6718,5831,11165,0
3198,2968,13569,11879,6780,5803,11115,0
3190,2981,13700,11989,6767,5843,11164,0
3208,2962,13614,11824,6742,5815,11356,0
3195,2980,13524,11845,6743,5808,11220,0
3208,2971,13636,11967,6754,5798,11116,0
3187,2979,13472,11844,6725,5810,11146,0
3197,2972,13502,11875,6730,5801,11317,0
3188,2982,13688,11953,6760,5808,11331,0
3200,2965,13441,11856,6644,5783,10995,0
3179,2975,13627,11848,6679,5778,11090,0
3204,2966,13508,11832,6713,5796,11060,0
3171,2972,13463,11806,6719,5756,11076,0
3171,2966,13421,11697,6725,5783,11298,0
3209,2962,13531,11830,6698,5744,11061,0
3215,2981,13494,11859,6706,5780,11131,0
3189,2983,13578,11807,6752,5803,11021,0
3181,2971,13475,11779,6710,5812,11265,0
3186,2972,13508,11786,6761,5769,11135,0
3201,2967,13467,11820,6722,5815,11340,0
3169,2969,13551,11868,6732,5797,11050,0
3201,2983,13535,11824,6748,5783,11206,0
3206,2967,13472,11865,6699,5787,11106,0
3189,2975,13407,11852,6713,5790,11085,0
3198,2987,13448,11754,6716,5823,10961,0
3182,2980,13477,11816,6745,5792,11090,0
3223,2980,13494,11824,6787,5835,11330,0
3190,2979,13591,11765,6737,5775,11225,0
3196,2986,13578,11864,6763,5859,11150,0
3225,2979,13589,11789,6730,5807,11046,0
3214,2970,13451,11784,6559,5785,11301,0
3214,2969,13553,11861,6786,5824,11339,0
3184,2968,13619,11889,6765,5803,11356,0
3199,2974,13540,11834,6722,5788,11263,0
3183,2973,13536,11793,6758,5811,11006,0
3178,2965,13553,11795,6727,5811,11260,0
3177,2971,13472,11807,6740,5773,11062,0
3196,2973,13496,11868,6739,5825,11054,0
3199,2967,13508,11840,6707,5797,11310,0
3215,2979,13555,11938,6784,5819,11137,0
3197,2983,13638,11890,6779,5821,11160,0
3195,2970,13547,11875,6736,5826,11046,0
3200,2976,13469,11871,6769,5756,11239,0
3207,2985,13580,11809,6755,5832,11086,0
3190,2963,13637,11871,6745,5774,10934,0
3220,2974,13587,11866,6765,5817,11095,0
3205,2973,13561,11829,6788,5827,11295,0
3192,2980,13515,11832,6791,5812,11166,0
3213,2976,13521,11819,6762,5828,11113,0
3209,2979,13566,11934,6699,5848,11255,0
3204,2960,13540,11929,6735,5836,11169,0
3207,2972,13613,11832,6734,5799,11112,0
3200,2974,13599,11783,6722,5831,11064,0
3180,2953,13405,11795,6691,5793,11050,0
3214,2972,13536,11878,6733,5795,11105,0
3188,2971,13562,11852,6731,5778,11190,0
3172,2975,13620,11728,6677,5765,11028,0
3181,2966,13478,11799,6739,5779,11048,0
3178,2969,13496,11751,6732,5789,11057,0
3180,2960,13544,11745,6724,5807,11158,0
3195,2970,13515,11745,6729,5777,11082,0
3193,2970,13499,11751,6729,5778,11007,0
3189,2969,13480,11799,6728,5791,11037,0
3193,2973,13666,11871,6752,5816,11245,0
3185,2970,13515,11796,6684,5795,11243,0
3188,2975,13455,11856,6719,5768,11038,0
3203,2964,13545,11755,6722,5769,11252,0
3203,2973,13571,11855,26214,5799,26214,0
3203,2974,13534,11853,6694,5791,11054,0
3212,2974,13640,11770,6723,5786,10985,0
3170,2962,13514,11749,6703,5746,10984,0
3190,2969,13560,11793,6767,5790,11183,0
3175,2969,13470,11730,6743,5763,11030,0
3216,2977,13630,11785,6744,5830,11358,0
3193,2970,13545,11811,6745,5762,11244,0
3185,2974,13685,11787,6778,5814,11271,0
3206,2978,13616,11843,6772,5831,11158,0
3162,2968,13614,11876,6562,5807,11409,0
3175,2973,13594,11874,6739,5821,11103,0
3179,2973,13627,11816,6771,5811,11085,0
3206,2975,13642,11740,6753,5813,11130,0
3191,2973,13518,11801,6735,5798,11094,0
3181,2968,13490,11773,6709,5821,11286,0
3174,2977,13716,11733,6772,5800,11127,0
3186,2965,13693,11798,6779,5813,11147,0
3173,2970,13635,11761,6706,5823,11336,0
3195,2977,13524,11747,6632,5799,11054,0
3182,2974,13668,11799,6689,5815,11172,0
3189,2962,13450,11703,6719,5780,10952,0
3209,2966,13603,11762,6677,5786,11354,0
3180,2960,13404,11737,6679,5766,10916,0
3197,2964,13526,11803,6729,5776,11315,0
3190,2966,13496,11699,6686,5766,11123,0
3195,2975,13465,11659,6708,5799,11269,0
3203,2963,13619,11801,6743,5820,11154,0
3198,2972,13492,11734,6694,5772,11188,0
3204,2970,13555,11701,6706,5783,11208,0
3223,2969,13555,11896,6735,5815,11035,0
3186,2963,13467,11747,6729,5784,11292,0
3195,2962,13592,11801,6651,5776,11012,0
3199,2970,13628,11836,6770,5767,11083,0
3203,2977,13575,11826,6750,5808,11269,0
3195,2970,13469,11758,6764,5767,10989,0
3217,2978,13620,11792,6744,5748,11083,0
3209,2976,13709,11861,6761,5823,11242,0
3193,2986,13580,11845,6767,5824,11086,0
3191,2973,13683,11807,6753,5791,10893,0
3212,2976,13628,11860,6703,5827,11031,0
3202,2972,13590,11799,6725,5855,11219,0
3208,2968,13769,11871,6704,5787,11161,0
3183,2977,13644,11896,6727,5803,11135,0
3202,2968,13615,11861,6776,5778,11030,0
3183,2966,13598,11767,6722,5770,10950,0
3171,2964,13604,11756,6725,5767,11239,0
3174,2974,13613,11773,6789,5761,11088,0
3198,2972,13606,11822,6738,5804,10962,0
3184,2983,13576,11942,6784,5837,11461,0
3192,2975,13654,11905,6781,5820,11347,0
3191,2973,13660,11857,6773,5832,11423,0
3209,2976,13657,11832,6755,5816,11250,0
3189,2970,13561,11860,6789,5827,11233,0
3215,2978,13614,11883,6754,5811,11146,0
3196,2971,13662,11901,6749,5840,11167,0
