FlyHeight6,FlyHeight7,FlyHeight8,FlyHeight9,FlyHeight10,FlyHeight11,FlyHeight12,class
3181,2920,14716,11809,6857,6042,12371,1
3185,2910,14593,11793,6878,5955,12284,1
3155,2910,14408,11658,6814,5967,12204,1
3171,2902,14468,11767,6848,5955,12330,1
3161,2901,14622,11685,6831,5958,12410,1
3165,2899,14659,11705,6848,5928,12132,1
3173,2903,14531,11637,6777,5954,12290,1
3170,2890,14492,11659,6795,5901,12413,1
3170,2907,14563,11711,6825,5944,12179,1
3185,2907,14548,11698,6910,5993,12122,1
3152,2916,14466,11677,6826,5931,12161,1
3170,2901,14551,11726,6868,5986,12221,1
3186,2936,14456,11665,6903,5949,12376,1
3156,2894,14436,11496,6823,5903,12157,1
3167,2894,14530,11677,6778,5938,12123,1
3207,2938,14726,11823,6953,6086,12244,1
3373,3026,14880,11921,7310,6197,12060,1
3188,2944,14690,11703,7011,6061,12294,1
3193,2925,14662,11641,6924,6057,12270,1
3179,2926,14508,11740,6933,6058,12310,1
3189,2940,14726,11731,6868,6058,12401,1
3189,2939,14675,11766,6921,6068,12186,1
3345,2996,14838,11916,7208,6157,12218,1
3202,2951,14771,11829,6928,6040,12483,1
3185,2946,14611,11775,6851,6043,12116,1
3205,2949,14723,11823,6946,6073,12223,1
3191,2934,14506,11743,6918,6066,12241,1
3204,2934,14707,11728,6983,6024,12471,1
3186,2941,14637,11706,6903,6049,12122,1
3352,3036,14729,11919,7241,6120,12157,1
3190,2923,14710,11722,6986,6035,12527,1
3178,2935,14597,11734,6923,6072,12170,1
3189,2940,14671,11742,6999,6061,12368,1
3220,2937,14766,11862,7007,6052,12437,1
3371,3035,14799,12048,7315,6200,12184,1
3381,3040,14858,11887,7319,6235,12107,1
3349,3000,14677,11937,7188,6169,11976,1
3354,3044,14683,11945,7316,6197,12242,1
3340,3022,14794,11919,7261,6172,12283,1
26214,3029,26214,11878,7198,6136,12353,1
3345,3009,14876,11892,7280,6192,12236,1
3332,3010,14800,11829,7233,6168,11993,1
3334,3027,14775,11818,7179,6190,12132,1
3329,3006,14586,11882,7124,6134,12113,1
3324,3017,14702,11984,7294,6173,12325,1
3352,3023,14813,11921,7275,6186,12330,1
3332,3032,14745,11898,7209,6102,12272,1
3313,3019,14722,11976,7230,6168,12349,1
3355,3027,14713,11949,7236,6201,12378,1
3344,3005,14668,12032,7285,6163,12319,1
3310,2996,14595,11818,7238,6168,12295,1
3391,2992,14935,11823,7254,6167,12277,1
3405,2980,14926,11682,7311,6167,12493,1
3379,2978,14835,11733,7289,6173,12266,1
3402,3001,15122,11925,7364,6208,12277,1
3385,2984,14915,11750,7307,6172,12187,1
3362,2996,14948,11799,7292,6140,12202,1
3357,2981,14817,11709,7261,6138,12362,1
3335,2954,14851,11684,7214,6119,12298,1
3348,2964,14764,11791,7111,6067,12197,1
3386,2989,14923,11752,7190,6140,12352,1
3048,2831,13151,11422,6056,5310,10481,1
3115,2898,13562,11906,6426,5573,11180,1
3082,2876,13281,11647,6207,5420,10643,1
3093,2838,13357,11594,6255,5428,10574,1
3103,2924,13553,11841,6418,5607,11018,1
3076,2854,13316,11606,6250,5407,10808,1
3122,2925,13640,11973,6471,5647,10989,1
3143,2941,13744,11947,6486,5669,11039,1
3259,3043,13933,12123,6908,5886,11151,1
3134,2940,13718,11953,26214,5669,26214,1
3121,2933,13664,11911,6445,5627,10889,1
3128,2924,13822,12049,6424,5643,11181,1
3127,2905,13694,11962,6417,5576,11002,1
3118,2917,13715,12058,6379,5620,11089,1
3120,2911,13606,11890,6409,5579,10867,1
3102,2903,13438,11869,6352,5573,10866,1
3113,2914,13666,11931,6375,5604,10929,1
3105,2919,13625,12113,6429,5592,10787,1
3111,2921,13682,12043,6391,5576,11104,1
3116,2918,13694,12000,6382,5607,11032,1
3106,2922,13545,11891,6388,5567,10897,1
3108,2914,13518,11915,6381,5575,10809,1
3117,2917,13799,11955,6423,5609,10861,1
3113,2926,13416,11839,6404,5592,11007,1
3112,2908,13584,11886,6393,5598,10864,1
3131,2935,13593,12049,6478,5658,11030,1
3364,3091,14216,12192,7128,5960,11035,1
3118,2933,13551,12031,6404,5656,10954,1
3114,2932,13691,11909,6416,5668,10915,1
3112,2937,13724,11978,6454,5666,10982,1
3110,2925,13574,12022,6463,5649,10917,1
3118,2929,13701,11979,6462,5668,10887,1
3127,2938,13536,12081,6501,5684,10987,1
3360,3072,14123,12267,7189,5979,11056,1
3114,2941,13566,12010,6416,5656,11084,1
3137,2937,13669,11972,6487,5676,11005,1
3117,2942,13593,11993,6442,5632,10871,1
3113,2931,13696,12041,6471,5676,11014,1
3126,2938,13689,12012,6489,5654,11286,1
3378,3053,14102,12089,7173,5945,11048,1
3130,2934,13563,11995,6443,5629,10923,1
3130,2940,13643,12098,6474,5675,11003,1
3122,2930,13569,12104,6488,5657,10945,1
3149,2933,13561,11993,6442,5658,10753,1
3348,3050,14104,12187,7212,5995,11207,1
3376,3060,14278,12243,7202,6016,11001,1
3361,3084,14077,12148,7155,5816,10987,1
3353,3064,14011,12018,7129,5812,10974,1
3390,3092,14126,12107,7212,5870,11136,1
3356,3072,14059,11983,7183,5835,11102,1
3362,3065,14043,12007,7186,5837,11005,1
3379,3095,14129,12125,7254,5922,11147,1
3356,3082,14157,12104,7209,5843,11154,1
3339,3048,14034,12075,7035,5780,11349,1
3323,3061,14093,11922,7000,5820,10979,1
3341,3066,14204,12185,7043,5848,11138,1
3336,3051,13992,11936,7005,5790,11175,1
3319,3066,14056,11991,7039,5826,11066,1
3328,3071,14063,12056,7044,5787,11144,1
3357,3047,14073,11969,7047,5633,11057,1
3359,3039,14063,11871,7127,5699,10968,1
3517,3204,13585,11691,6214,5441,11033,1
3577,3251,13796,11930,6331,5585,11453,1
3550,3221,13739,11974,6343,5599,10975,1
3687,3340,14269,12195,6879,6056,11569,1
3748,3413,14299,12380,7091,6208,11556,1
3749,3391,14352,12280,6991,6167,11665,1
3728,3371,14208,12324,7024,6116,11499,1
3704,3381,14219,12274,6999,6108,11358,1
3711,3380,14282,12245,6913,6111,11706,1
3728,3362,14312,12362,7013,6073,11603,1
3712,3351,14240,12213,6970,6008,11538,1
3700,3336,14300,12280,6921,6098,11704,1
3695,3365,14136,12305,6917,5959,11392,1
3715,3366,14061,12237,6883,5985,11392,1
3720,3361,14237,12184,6811,5989,11358,1
3708,3348,14327,12221,6949,5979,11614,1
3728,3319,14203,12238,6919,5824,11394,1
3720,3335,14164,12258,6886,5887,11441,1
3702,3331,14098,12272,6888,5794,11523,1
3712,3313,14088,12198,6901,5809,11684,1
3725,3313,14196,12278,6881,5851,11523,1
3725,3307,14247,12218,6843,5733,11409,1
3729,3327,14163,12196,6761,5770,11377,1
3846,3398,14349,12428,6920,5856,11612,1
3866,3471,14578,12533,7106,6091,11444,1
3847,3462,14633,12447,7114,6103,11654,1
3811,3462,14527,12460,7075,6111,11832,1
3836,3486,14542,12434,7108,6081,11648,1
3886,3509,14668,12459,7113,6160,11790,1
3888,3458,14559,12410,7067,6092,11718,1
3869,3412,14544,12325,7104,6103,11762,1
3905,3430,14596,12419,7101,6084,11749,1
3896,3458,14468,12330,7005,5982,11570,1
3864,3444,14500,12390,7073,6016,11604,1
3964,3551,14918,12673,7391,6247,11844,1
3874,3493,14441,12375,7068,6028,11486,1
3921,3466,14430,12338,7088,6008,11609,1
3902,3488,14538,12406,7150,6055,11817,1
3933,3515,14685,12555,7141,6125,11774,1
3887,3480,14571,12598,7314,6147,11748,1
3912,3474,14483,12410,7232,6098,11843,1
3901,3490,14638,12374,7180,6037,11863,1
3948,3509,14682,12384,7209,6068,11823,1
3908,3483,14501,12307,6992,6032,11544,1
3879,3452,14465,12329,6881,5892,11366,1
3874,3439,14408,12400,6964,5874,11219,1
3860,3477,14514,12374,6994,5912,11413,1
3908,3468,14523,12474,7013,5931,11617,1
3855,3428,14429,12410,6991,5945,11318,1
3843,3430,14389,12243,6986,5815,11311,1
3921,3485,14610,12496,7065,5999,11677,1
3924,3439,14377,12363,7003,5844,11462,1
3898,3445,14519,12372,7004,5885,11432,1
3865,3432,14398,12407,6964,5821,11470,1
3931,3434,14637,12472,6967,5857,11599,1
3893,3426,14508,12534,7018,5839,11876,1
3885,3424,14349,12280,6957,5788,11529,1
3887,3439,14422,12358,6999,5791,11721,1
3853,3401,14349,12256,6868,5784,11472,1
3945,3509,14615,12572,7150,6133,11717,1
3945,3487,14621,12550,7188,6143,11616,1
3922,3455,14654,12479,7168,6166,11733,1
3885,3456,14512,12423,7142,6081,11447,1
3919,3454,14607,12567,7020,6076,11961,1
3896,3459,14501,12282,7010,6054,11364,1
3874,3436,14455,12458,7047,6040,11829,1
3892,3481,14668,12449,7026,6070,11604,1
3952,3473,14649,12530,7154,6063,11477,1
3840,3382,14312,12110,6822,5795,11071,1
3876,3393,14401,12195,6945,5769,11233,1
3879,3393,14417,12242,6988,5902,11535,1
3854,3395,14428,12282,6998,5882,11556,1
3867,3379,14675,12234,6990,5829,11421,1
3821,3383,14480,12263,7042,5848,11546,1
3849,3391,14487,12213,7008,5841,11474,1
3867,3389,14481,12268,7033,5814,11647,1
3833,3352,14374,12190,6962,5801,11554,1
3852,3354,14757,12212,7002,5794,11544,1
3818,3346,14426,12132,6967,5770,11540,1
3848,3345,14368,11999,6903,5804,11710,1
3862,3369,14483,12263,7019,5798,11659,1
3857,3375,14586,12248,7036,5835,11683,1
3840,3370,14354,12174,7013,5816,11356,1
3803,3365,14372,12089,6770,5757,11429,1
3793,3346,14319,12019,6858,5759,11442,1
3803,3352,14460,12196,6877,5735,11629,1
3807,3369,14452,12199,6791,5736,11382,1
3771,3362,14398,12161,6836,5726,11727,1
3798,3379,14394,12222,6846,5761,11558,1
3822,3372,14502,12264,6866,5765,11515,1
3960,3450,14563,12413,7029,5898,11747,1
3898,3403,14594,12270,7031,5855,11373,1
3943,3433,14730,12435,7041,5910,11749,1
3878,3411,14486,12289,7040,5822,11384,1
3895,3385,14587,12281,7018,5857,11504,1
3923,3390,14613,12286,7020,5824,11604,1
3924,3416,14641,12346,6930,5952,11481,1
3879,3470,14678,12343,6958,5986,11541,1
3869,3442,14642,12325,6979,5905,11836,1
3891,3435,14537,12336,6954,5880,11567,1
3835,3400,14679,12333,6943,5836,11781,1
3881,3403,14582,12381,7067,5822,11787,1
3869,3384,14588,12278,7023,5804,11329,1
3820,3366,14458,12296,6979,5742,11505,1
3842,3394,14473,12233,7003,5746,11785,1
3845,3377,14514,12320,6970,5769,11473,1
3851,3362,14391,12107,6973,5724,11481,1
3850,3360,14513,12242,6975,5735,11736,1
3842,3392,14498,12374,7026,5752,11446,1
3837,3366,14440,12217,6780,5715,11601,1
3845,3362,14495,12335,6836,5714,11469,1
3824,3378,14513,12169,6843,5686,11753,1
3804,3362,14380,12188,6769,5659,11618,1
3805,3379,14417,12239,6803,5678,11697,1
3773,3412,14382,12239,6746,5723,11635,1
3739,3386,14289,12124,6788,5757,11457,1
3802,3375,14402,12175,6824,5715,11463,1
3785,3414,14485,12298,6877,5858,11725,1
3761,3398,14558,12278,6930,5796,11670,1
3766,3383,14313,12171,6944,5816,11476,1
3800,3408,14426,12311,6904,5825,11675,1
3814,3401,14362,12330,6968,5822,11462,1
3822,3406,14548,12357,6950,5869,11453,1
3805,3394,14400,12352,6978,5836,11605,1
3802,3385,14472,12188,6908,5796,11315,1
3810,3425,14533,12479,7050,5714,11553,1
3290,3002,13764,12179,6583,5657,10769,1
3356,3086,14460,12727,6797,5914,11487,1
3336,3058,13953,12326,6710,5741,10878,1
3365,3062,14220,12486,6811,5876,11446,1
3373,3071,14492,12599,6822,5838,11441,1
3342,3073,14165,12624,6813,5902,11065,1
3348,3084,14145,12621,6821,5890,11196,1
3359,3096,14122,12735,6845,5874,11231,1
3357,3091,14109,12352,6837,5873,11394,1
3350,3084,14421,12695,6849,5829,11139,1
3409,3087,14347,12476,6899,5950,11013,1
3333,3084,14383,12601,6801,5891,11485,1
3347,3080,14469,12640,6793,5889,11077,1
3333,3072,14316,12598,6773,5829,11288,1
3333,3075,14425,12644,6808,5860,11264,1
3367,3070,14590,12649,6807,5880,11532,1
3315,3068,14309,12530,6771,5808,11226,1
3325,3076,14380,12510,6776,5836,11338,1
3336,3077,14483,12564,6744,5833,11022,1
3334,3076,14361,12574,6820,5887,11352,1
3321,3077,14363,12520,6721,5846,11558,1
3325,3065,14452,12557,6769,5894,11788,1
3311,3072,14217,12609,6743,5856,11410,1
3315,3075,14317,12501,6752,5837,11269,1
3326,3072,14388,12649,6782,5864,11492,1
3365,3085,14351,12699,6875,5876,11390,1
3372,3101,14565,12719,6880,5908,11452,1
3440,3077,14327,12544,6870,5978,11143,1
3353,3104,14493,12712,6865,5896,11373,1
3364,3098,14501,12707,6931,5917,11375,1
3375,3099,14644,12802,6911,5934,11699,1
3352,3083,14531,12695,6825,5903,11208,1
3358,3096,14346,12671,6915,5941,11457,1
3414,3062,14211,12277,6889,6003,10912,1
3352,3093,14455,12665,6878,5907,11450,1
3374,3098,14328,12759,6861,5916,11417,1
3364,3089,14425,12589,6872,5926,11329,1
3364,3104,14472,12616,6906,5945,11586,1
3382,3088,14548,12774,6886,5928,11577,1
3422,3069,14413,12489,6948,6031,10960,1
3376,3100,14513,12782,6924,5946,11212,1
3380,3112,14494,12759,6904,5956,11598,1
3396,3121,14455,12718,6959,5943,11231,1
3411,3052,14256,12430,6887,5965,11235,1
3543,3056,14416,12451,6959,6059,11429,1
3554,3049,14283,12486,6969,6038,11293,1
3527,3064,14190,12529,6947,6003,10939,1
3539,3046,14289,12538,7012,6010,10871,1
3530,3041,14464,12475,6999,6047,11363,1
3536,3037,14257,12436,6987,6004,11296,1
3525,3036,14337,12451,6976,5977,11318,1
3607,3082,14505,12395,6995,5991,11093,1
3586,3062,14429,12542,7016,6019,11399,1
3596,3068,14463,12507,6971,5995,11198,1
3595,3061,14405,12494,7030,5916,11405,1
3591,3056,14465,12465,6983,5930,10951,1
3591,3081,14529,12393,6951,5923,11505,1
3615,3077,14413,12502,7033,5942,11051,1
3564,3081,14434,12571,6867,5987,11250,1
3533,3062,14357,12416,6813,5968,11211,1
3525,3130,14279,12571,6844,5814,10890,1
3503,3127,14455,12536,6847,5830,10848,1
3467,3131,14450,12601,6861,5879,10901,1
3490,3113,14292,12468,6903,5800,11208,1
3521,3108,14237,12582,6998,5800,11030,1
3489,3105,14280,12477,6753,5760,11113,1
3471,3120,14490,12409,6769,5758,10903,1
3473,3112,14337,12595,6747,5767,11031,1
3439,3099,14190,12411,6707,5699,11344,1
3450,3088,14310,12411,6746,5742,11435,1
3455,3086,14175,12380,6725,5706,11284,1
2941,2762,13494,12242,6042,5411,10614,1
3059,2885,13985,12543,6342,5627,11031,1
2970,2798,13454,12210,6084,5538,10555,1
3075,2880,14065,12496,6378,5605,11158,1
3059,2884,14041,12597,6367,5654,11338,1
3093,2887,13950,12550,6391,5669,11220,1
3081,2903,14049,12654,6464,5714,11328,1
3059,2890,13989,12631,6370,5677,11105,1
3104,2820,14128,12306,6493,5540,10636,1
3058,2881,14028,12636,6391,5633,11294,1
3039,2883,13998,12494,6283,5591,11033,1
3043,2872,14111,12570,6315,5640,11186,1
3051,2880,14066,12594,6320,5601,11102,1
3057,2870,13971,12627,6320,5633,11120,1
3039,2873,13995,12522,6297,5589,11141,1
3058,2870,14099,12590,6316,5650,11048,1
3029,2879,13888,12504,6291,5622,10995,1
3042,2877,14109,12612,6301,5617,11181,1
3055,2879,14023,12617,6312,5685,11141,1
3037,2883,14002,12567,6323,5617,11165,1
3030,2875,13968,12474,6280,5638,11111,1
3040,2871,13870,12449,6329,5635,11163,1
3026,2868,13799,12478,6254,5596,10784,1
3071,2899,14016,12542,26214,5654,26214,1
3119,2813,13886,12309,6480,5617,10669,1
3068,2893,13985,12553,26214,5655,26214,1
3074,2893,14099,12652,6437,5728,11385,1
3080,2890,13990,12633,6429,5691,11215,1
3084,2900,14197,12666,6463,5748,11222,1
3082,2895,14168,12707,6478,5712,11340,1
3071,2897,14072,12677,6444,5752,11097,1
3114,2827,13916,12375,6524,5631,10777,1
3068,2904,14076,12532,26214,5713,26214,1
3072,2890,14030,12722,6459,5739,11058,1
3085,2899,14188,12670,6463,5731,11117,1
3068,2896,14137,12714,6452,5710,10926,1
3077,2892,14083,12624,6402,5715,10949,1
3115,2842,13947,12349,6528,5588,10810,1
3073,2885,13923,12597,6323,5737,11025,1
3066,2894,14095,12521,6405,5660,11094,1
3083,2903,14163,12681,6440,5720,11150,1
3098,2844,13748,12342,6542,5622,10831,1
3130,2790,13946,12315,6434,5607,10593,1
3157,2793,13865,12319,6431,5601,10695,1
3144,2811,14082,12389,6521,5617,10639,1
3153,2805,13919,12249,6477,5650,10720,1
3128,2799,13913,12402,6535,5569,10794,1
3146,2811,13999,12336,6523,5629,10837,1
3136,2818,13958,12349,6466,5550,10646,1
3158,2769,13956,12400,6507,5469,10816,1
3176,2784,14064,12374,6514,5510,10730,1
3179,2804,14063,12435,6515,5572,10881,1
3157,2803,13989,12395,6545,5532,10767,1
3181,2795,13976,12262,6531,5504,10752,1
3160,2796,14038,12202,6552,5507,10865,1
3167,2810,14068,12316,26214,5530,26214,1
3169,2805,14025,12459,6576,5555,10796,1
3169,2806,14051,12453,6585,5578,10782,1
3105,2907,14228,11940,6576,5647,11326,1
3138,2984,14478,12258,6884,5955,12008,1
3102,2907,14035,11925,6607,5657,11455,1
3094,2880,14105,11892,6487,5640,11298,1
3110,2892,14146,11890,6557,5605,11383,1
3164,2996,14543,12312,6860,5929,12043,1
3164,3005,14572,12293,6842,6051,12099,1
3187,3016,14635,12389,6938,6044,12092,1
3230,3050,14671,12324,7251,6022,11762,1
3185,3019,14595,12325,7046,6056,12097,1
3155,3017,14594,12256,6915,5994,12041,1
3161,2986,14556,12228,6930,5944,11804,1
3149,2986,14587,12241,6837,5967,11989,1
3162,2974,14563,12175,6898,5954,11995,1
3140,2994,14481,12263,6895,5924,11717,1
3147,2997,14327,12225,6890,5907,11873,1
3164,2997,14627,12295,6863,5915,11657,1
3150,2989,14500,12310,6848,5893,11874,1
3137,2983,14582,12284,6822,5897,11967,1
3144,2981,14513,12281,6891,5948,11955,1
3156,2976,14450,12204,6846,5943,11878,1
3130,2983,14306,12209,6821,5967,11862,1
3152,2959,14533,12100,6877,5928,11843,1
3161,2984,14635,12221,6878,5948,11908,1
3138,2984,14525,12215,6899,5914,11956,1
3179,3013,14635,12367,6954,6061,11906,1
3301,3080,14559,12402,7155,6151,11544,1
3182,3026,14664,12402,6920,6014,12011,1
3176,3019,14566,12323,6964,6038,11957,1
3181,3009,14757,12399,6998,6077,12014,1
3181,3019,14631,12364,6926,6064,12046,1
3181,3015,14556,12289,6987,6038,11998,1
3293,3085,14541,12450,7166,6235,11563,1
3189,3017,14663,12386,7006,6087,11953,1
3172,3028,14639,12321,6896,6070,11949,1
3167,3022,14594,12287,6948,6014,11894,1
3166,3023,14503,12313,7014,6043,11783,1
3175,3030,14729,12396,7014,6059,12076,1
3311,3078,14599,12305,7095,6208,11558,1
3189,3018,14572,12357,6941,6054,12013,1
3173,3023,14677,12400,7008,6048,11827,1
3169,3020,14523,12390,6957,6044,12016,1
3165,3025,14594,12338,6980,6077,11892,1
3292,3081,14504,12461,7206,6230,11560,1
3296,3048,14564,12436,7128,5892,11542,1
3340,3049,14579,12344,7096,6084,11654,1
3329,3068,14587,12432,7140,6086,11521,1
3370,3076,14622,12520,7119,6171,11750,1
3331,3039,14578,12463,7066,6130,11726,1
3312,3045,14525,12437,26214,6117,26214,1
3319,3032,14701,12434,7074,6122,11508,1
3341,3041,14682,12306,6985,6083,11632,1
3328,3024,14816,12467,7304,5980,11580,1
3303,3001,14618,12331,7241,5918,11535,1
3308,3021,14765,12481,7289,5956,11796,1
3302,2981,14702,12416,7247,5946,11608,1
3280,2974,14718,12357,7246,5920,11675,1
3316,2979,14775,12459,7251,5923,11642,1
3294,2958,14779,12394,7237,5854,11660,1
3287,2931,14686,12320,7249,5853,11492,1
3294,2940,13610,11582,6207,5521,11023,1
3381,3124,14295,12044,6669,5952,10966,1
3321,3025,14055,11866,6469,5703,11062,1
3292,3003,13900,11719,6339,5671,11208,1
3371,3123,14180,12106,6684,5946,11211,1
3387,3121,14190,12457,6696,5987,11408,1
3391,3153,14451,12196,6792,6036,11513,1
3499,3186,14463,12131,26214,6107,26214,1
3390,3159,14335,12393,6814,5995,11359,1
3368,3136,14219,12131,6723,5972,11312,1
3366,3116,14235,12171,6634,5953,11233,1
3375,3108,14323,12173,6694,5975,11293,1
3372,3096,14099,12083,6659,5962,11282,1
3372,3127,14202,12175,6707,5969,11365,1
3346,3114,14275,12174,6673,5944,11452,1
3360,3125,14191,12116,6600,5953,11244,1
3362,3111,14409,12171,6657,5955,11476,1
3347,3118,14112,12097,6621,5897,11284,1
3356,3110,14207,12140,6657,5947,11275,1
3383,3100,14215,12211,6679,5941,11631,1
3349,3110,14193,12072,6651,5893,11424,1
3365,3107,14113,11978,6610,5918,11320,1
3338,3096,14120,12119,6638,5930,11258,1
3363,3112,14148,12182,6683,5951,11242,1
3403,3132,14314,12265,6810,6056,11354,1
3510,3238,14452,12300,6867,5987,11398,1
3402,3126,14294,12264,26214,6020,26214,1
3406,3146,14534,12213,6761,6084,11321,1
3388,3139,14363,12249,6800,6091,11572,1
3400,3126,14245,12216,6737,6075,11330,1
3416,3124,14508,12368,6803,6054,11372,1
3370,3137,14219,11964,6708,6036,11427,1
3485,3205,14517,12143,6828,6005,11190,1
3384,3155,14287,12251,6751,6059,11508,1
3390,3120,14264,12220,6755,6048,11661,1
3433,3143,14381,12057,6775,6088,11509,1
3392,3132,14408,12116,6798,6061,11679,1
3405,3149,14272,12297,6818,6028,11424,1
3498,3213,14448,12167,6738,5916,11438,1
3376,3130,14285,12080,6728,6038,11232,1
3391,3154,14321,12255,6787,6043,11434,1
3395,3143,14406,12263,6739,6019,11430,1
3414,3136,14322,12172,6759,6036,11276,1
3499,3214,14422,12197,6787,5991,11491,1
3475,3203,14204,12026,6752,5965,11157,1
3502,3201,14401,12099,6832,5865,11308,1
3533,3206,14641,12211,6797,5865,11216,1
3546,3215,14574,12220,6847,5906,11245,1
3526,3199,14550,12279,6784,5856,11216,1
3547,3178,14590,12186,6800,5844,11431,1
3528,3194,14315,12166,6813,5836,10956,1
3512,3194,14410,12172,6843,5849,11309,1
3542,3190,14502,12084,6851,5809,11331,1
3518,3181,14508,12169,6892,5858,11057,1
3542,3187,14419,12042,6815,5791,11342,1
3517,3170,14539,12198,6892,5784,11352,1
3516,3163,14472,12099,6866,5822,11354,1
3499,3168,14429,12050,6863,5787,11415,1
3506,3153,14342,12047,6784,5726,11011,1
3589,3200,14482,12110,6910,5860,11181,1
3538,3273,14533,12249,6852,5951,11344,1
3534,3248,14502,12326,6886,5920,11180,1
3533,3223,14409,12316,6919,5903,11165,1
3561,3212,14653,12560,6908,5926,11385,1
3543,3226,14306,12375,6856,5938,11296,1
3556,3216,14245,12292,6976,5909,11068,1
3591,3198,14501,12316,7004,5875,11212,1
3543,3190,14476,12290,6878,5805,11188,1
3528,3183,14403,12299,6852,5703,11192,1
3589,3194,14410,12340,6951,5817,11279,1
3605,3259,14383,12304,6942,5947,11156,1
3594,3216,14294,12090,6831,5830,11134,1
3541,3204,14185,12094,6862,5786,11068,1
3546,3193,14287,12190,6858,5774,11047,1
3592,3207,14370,12234,6905,5875,11279,1
3560,3200,14229,12186,6951,5828,11050,1
3571,3168,14218,12152,6807,5706,11160,1
3520,3231,14377,12338,6883,5916,11073,1
3511,3222,14205,12130,6743,5894,11144,1
3480,3187,14211,12012,26214,5745,26214,1
3461,3180,14124,11952,6643,5691,10861,1
3458,3168,14112,12165,6695,5762,11180,1
3489,3166,14152,12091,6718,5647,11181,1
3468,3140,14162,12203,6662,5636,11226,1
3454,3126,14151,12147,6604,5577,11198,1
3550,3216,14423,12278,6736,5924,11340,1
3512,3188,14303,12225,6672,5810,11182,1
3522,3186,14191,12323,6647,5796,11016,1
3477,3187,14193,12185,6691,5757,11034,1
3535,3159,14322,12232,6674,5662,11069,1
3502,3149,14011,12149,6625,5650,11084,1
3494,3150,14265,12270,6590,5654,11005,1
3469,3145,14038,11946,6564,5617,11037,1
3473,3130,14155,12096,6620,5643,11223,1
3499,3153,14441,12149,6674,5688,11245,1
3493,3144,14256,12149,6650,5623,11077,1
3505,3141,14357,12188,6609,5598,11252,1
3504,3134,14196,12289,6632,5631,11266,1
3515,3133,14226,12200,6605,5624,11130,1
3499,3133,14280,12114,26214,5589,26214,1
3498,3137,14147,12064,6617,5653,11156,1
3488,3124,14096,11960,6581,5655,11196,1
3532,3134,14242,12224,6757,5668,11041,1
3482,3135,14130,11902,6541,5760,11086,1
3491,3171,14191,11976,6621,5807,11163,1
3483,3152,14086,12034,26214,5860,26214,1
3483,3141,14194,12132,6568,5766,11204,1
3479,3142,14187,12132,6572,5624,11167,1
3478,3122,14125,11898,6549,5588,10959,1
3486,3109,14055,11957,6540,5531,11152,1
3460,3109,14096,12088,6578,5606,11080,1
3426,3095,14040,12078,6532,5529,10963,1
3463,3124,14109,11858,6509,5556,10965,1
3469,3118,14110,12184,6564,5620,11104,1
3470,3108,14234,11984,6468,5580,11070,1
3485,3120,14156,11965,6519,5587,11018,1
3462,3109,14103,12056,6495,5556,11096,1
3450,3098,13997,11990,26214,5724,26214,1
3438,3081,14026,11937,6453,5481,11035,1
3442,3080,14034,11933,6438,5477,11130,1
3435,3081,14073,11818,6453,5478,10995,1
3431,3076,14056,11840,6481,5494,10904,1
3429,3064,14175,12005,6523,5503,11073,1
3436,3078,14167,11996,6491,5506,11078,1
3464,3050,14169,11899,6453,5521,11067,1
3463,3080,14170,12008,6551,5489,11399,1
3477,3075,14278,11931,26214,5734,26214,1
3498,3069,14282,11967,6515,5490,11230,1
3437,3073,14089,11775,6542,5453,11073,1
26214,3061,26214,11913,26214,5651,26214,1
3457,3077,14167,11998,6551,5440,11111,1
3503,3137,14201,12164,6570,5417,11199,1
3487,3116,14145,12010,26214,5694,26214,1
3505,3172,14306,12088,6641,5823,11140,1
3490,3154,14330,12116,6616,5766,11074,1
3488,3126,14156,12072,6551,5703,11145,1
3497,3130,14216,11960,6595,5737,11291,1
3475,3131,14467,12015,6619,5610,11181,1
3439,3114,14293,12031,6535,5566,11041,1
3458,3118,14292,12050,6556,5610,11122,1
3458,3097,14375,12205,6566,5547,11340,1
3430,3092,14228,12129,26214,5752,26214,1
3471,3093,14103,12034,6552,5551,11139,1
3476,3098,14240,12236,6567,5556,11253,1
3473,3089,14207,12089,6562,5507,11179,1
3422,3109,14166,12023,6534,5505,11145,1
3467,3077,14228,12149,6568,5511,11230,1
3456,3078,14363,11957,6552,5489,11120,1
3436,3069,14269,12055,6485,5490,11137,1
3448,3077,14080,12186,6511,5424,11179,1
3427,3095,13919,11974,6463,5463,11129,1
3418,3049,13938,12034,6441,5442,10996,1
3442,3045,14124,12035,6519,5419,10938,1
3433,3123,14112,11983,26214,5869,26214,1
3457,3140,14172,12110,6723,5799,11214,1
3417,3135,13985,12136,6711,5777,11264,1
3459,3131,14111,12230,26214,5917,26214,1
3463,3160,14224,12160,6731,5865,11297,1
3466,3149,14251,12105,6774,5769,11097,1
3440,3149,14372,12072,6756,5772,11249,1
3458,3122,14232,12060,6735,5731,11023,1
3486,3154,14374,12140,6833,5729,11198,1
3425,3087,14469,12169,6771,5864,11449,1
3463,3124,14682,12159,6949,5986,11858,1
3449,3105,14683,12192,6877,5899,11712,1
3559,3205,15139,12446,7542,6370,11920,1
3631,3256,15225,12697,7394,6276,12016,1
3615,3250,15335,12794,7355,6241,11927,1
3651,3229,15059,12507,7429,6217,11696,1
